"Opioid Inclusion Table - Finalized by HealthInsight. Revision Date  May 25, 2017",,,,,,,,,,,,,,
Exclude HTPP All,"Exclude HTPP Pill Ct (Measure part 1, part 2)",Exclude PIP All,NDC_Numeric,NDC,Product_Name,Generic_Drug_Name,Master_Form,Class,Drug,LongShortActing,DEAClassCode,Strength_Per_Unit,UOM,MME_Conversion_Factor
,,,349888953,00349888953,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,364076701,00364076701,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,364076705,00364076705,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,367208510,00367208510,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,367208550,00367208550,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,378015501,00378015501,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,378015505,00378015505,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,378052101,00378052101,APAP/PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,378115505,00378115505,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403013030,00403013030,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072701,00403072701,DARVOCET-N 100,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072710,00403072710,DARVOCET-N 100,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072712,00403072712,DARVOCET-N 100,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072715,00403072715,DARVOCET-N 100,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072720,00403072720,DARVOCET-N 100,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072730,00403072730,DARVOCET-N 100,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072750,00403072750,DARVOCET-N 100,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072801,00403072801,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072812,00403072812,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072814,00403072814,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072815,00403072815,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072820,00403072820,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072824,00403072824,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072830,00403072830,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072850,00403072850,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,403072874,00403072874,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,405017801,00405017801,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,405017802,00405017802,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406172101,00406172101,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406172105,00406172105,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406172110,00406172110,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406172191,00406172191,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406177201,00406177201,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406177203,00406177203,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406177205,00406177205,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406177210,00406177210,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406177212,00406177212,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406177233,00406177233,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406177260,00406177260,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406177262,00406177262,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406177290,00406177290,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,406177291,00406177291,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,536436001,00536436001,APAP/PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,536436101,00536436101,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,536436105,00536436105,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,536436110,00536436110,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,536436901,00536436901,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,536437001,00536437001,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,536437005,00536437005,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,536437010,00536437010,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,537653901,00537653901,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,537653905,00537653905,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,555031702,00555031702,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,555031704,00555031704,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,555031802,00555031802,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,555031804,00555031804,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,555047002,00555047002,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,555047004,00555047004,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,580120001,00580120001,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,580120005,00580120005,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,580120101,00580120101,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,580120105,00580120105,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546521,00603546521,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,603546621,00603546621,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546628,00603546628,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546632,00603546632,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546716,00603546716,PROPOXYPHENE NAPSYLATE/ACETAMINOPHEN,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546721,00603546721,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546728,00603546728,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546732,00603546732,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546802,00603546802,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546804,00603546804,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546816,00603546816,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546819,00603546819,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546820,00603546820,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546821,00603546821,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546822,00603546822,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546828,00603546828,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,603546832,00603546832,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,615045505,00615045505,APAP/PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,615045513,00615045513,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,615045529,00615045529,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,615045543,00615045543,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,615045547,00615045547,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,615045553,00615045553,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,615045563,00615045563,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,615045565,00615045565,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,677103401,00677103401,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,677103405,00677103405,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,677146701,00677146701,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,677146705,00677146705,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,693049001,00693049001,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,693049005,00693049005,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,693089001,00693089001,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,693089005,00693089005,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,719069510,00719069510,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,719069610,00719069610,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,719069612,00719069612,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,719069710,00719069710,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,719069712,00719069712,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,725208501,00725208501,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,725208505,00725208505,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,725208601,00725208601,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,725208605,00725208605,PROPOXYPHENE NAPSYLATE W/APAP,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,781172001,00781172001,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,781172005,00781172005,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,781172013,00781172013,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,781172101,00781172101,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,781172201,00781172201,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,781172205,00781172205,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,814645414,00814645414,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,814645428,00814645428,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,839712306,00839712306,APAP/PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,839712312,00839712312,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,839733006,00839733006,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,839733012,00839733012,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,879061001,00879061001,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,879061005,00879061005,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,879061010,00879061010,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,879063001,00879063001,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,879063005,00879063005,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,879063010,00879063010,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,879071101,00879071101,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,879071105,00879071105,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,879071110,00879071110,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,904217740,00904217740,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,904217760,00904217760,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,904218240,00904218240,DOXAPAP-N 100,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,904218260,00904218260,DOXAPAP-N 100,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,904228040,00904228040,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,904228060,00904228060,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,904228140,00904228140,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,904228160,00904228160,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,904762240,00904762240,ACETAMINOPHEN-PROPOXYPHENE HCL,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,50.00,MG,0.23
,,,904770240,00904770240,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,904770280,00904770280,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,904770340,00904770340,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,10122030110,10122030110,BALACET 325,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,10544001215,10544001215,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,10544001230,10544001230,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,10544030230,10544030230,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,10544030260,10544030260,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,10544036402,10544036402,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
,,,10544036430,10544036430,ACETAMINOPHEN-PROPOXYPHENE NAPSYLATE,Acetaminophen/Propoxyphene Napsylate,Tablet,Opioid,Propoxyphene,SA,4,100.00,MG,0.23
